ASV_ID,LME1634,LME1635,LME1636,LME1637,LME1646,LME1652,LME1656,LME1663,LME1668,LME1670,LME1679,LME1689,LME1692,LME1695,LME1698,LME1701,LME1702,LME1705,LME1708,LME1714,Kingdom,Kingdom_confidence,Phylum,Phylum_confidence,Class,Class_confidence,Order,Order_confidence,Family,Family_confidence,Genus,Genus_confidence,Species,Species_confidence,Strand,Deepest_rank,Deepest_taxon,Accepted_taxonomy
ASV575,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Russulales,1.00,Auriscalpiaceae,1.00,Lentinellus,1.00,,,+,Genus,Lentinellus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Auriscalpiaceae,g:Lentinellus"
ASV576,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,0.99,Chaetothyriales,0.99,Herpotrichiellaceae,0.99,Phaeococcomyces,0.99,,,+,Genus,Phaeococcomyces,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Phaeococcomyces"
ASV577,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.91,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV578,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,0.96,Lophiostomataceae,0.89,Lophiostoma,0.89,Lophiostoma_corticola,0.89,+,Species,Lophiostoma_corticola,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_corticola"
ASV579,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,0.97,Diatrypaceae,0.90,,,,,+,Family,Diatrypaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae"
ASV58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,568,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV580,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.84,Diaporthales,0.84,Diaporthaceae,0.84,Diaporthe,0.84,Diaporthe_eres,0.84,+,Species,Diaporthe_eres,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_eres"
ASV581,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Eurotiales,1.00,Trichocomaceae,1.00,Penicillium,1.00,,,+,Genus,Penicillium,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium"
ASV583,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Saccharomycetes,1.00,Saccharomycetales,1.00,Saccharomycetaceae,0.97,Candida,0.97,Candida_sake,0.97,-,Species,Candida_sake,"k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Candida,s:Candida_sake"
ASV584,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.94,Pleosporales,0.94,Pleosporales_incertae_sedis,0.94,Paraconiothyrium,0.87,,,+,Genus,Paraconiothyrium,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_incertae_sedis,g:Paraconiothyrium"
ASV585,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,0.98,Agaricostilbomycetes,0.96,Agaricostilbales,0.96,Chionosphaeraceae,0.94,Kurtzmanomyces,0.91,Kurtzmanomyces_sp._CBS_12709,0.83,+,Species,Kurtzmanomyces_sp._CBS_12709,"k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae,g:Kurtzmanomyces,s:Kurtzmanomyces_sp._CBS_12709"
ASV586,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricostilbomycetes,0.84,Spiculogloeales,0.84,Spiculogloeaceae,0.84,Phyllozyma,0.84,Phyllozyma_aceris,0.84,+,Species,Phyllozyma_aceris,"k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Spiculogloeales,f:Spiculogloeaceae,g:Phyllozyma,s:Phyllozyma_aceris"
ASV587,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Hypocreaceae,1.00,Hypocrea,1.00,Hypocrea_gelatinosa,1.00,+,Species,Hypocrea_gelatinosa,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Hypocrea,s:Hypocrea_gelatinosa"
ASV588,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV589,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Boletales,1.00,Boletaceae,1.00,,,,,+,Family,Boletaceae,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae"
ASV59,564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,1.00,Ascomycota_order_incertae_sedis,1.00,Pseudeurotiaceae,1.00,Pseudogymnoascus,1.00,Pseudogymnoascus_pannorum,1.00,+,Species,Pseudogymnoascus_pannorum,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Pseudeurotiaceae,g:Pseudogymnoascus,s:Pseudogymnoascus_pannorum"
ASV590,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinellus,1.00,Coprinellus_xanthothrix,0.99,+,Species,Coprinellus_xanthothrix,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_xanthothrix"
ASV591,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,,,,,,,+,Order,Agaricales,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"
ASV592,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Thelephorales,1.00,Thelephoraceae,1.00,Tomentella,1.00,Tomentella_sp.,1.00,+,Species,Tomentella_sp.,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella,s:Tomentella_sp."
ASV593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV594,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV595,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.97,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV596,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Sistotremataceae,1.00,Trechispora,1.00,Trechispora_sp.,0.83,+,Species,Trechispora_sp.,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Sistotremataceae,g:Trechispora,s:Trechispora_sp."
ASV597,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.99,Tremellales,0.99,Tremellaceae,0.98,Bulleribasidium,0.98,Bulleribasidium_oberjochense,0.98,+,Species,Bulleribasidium_oberjochense,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Bulleribasidium,s:Bulleribasidium_oberjochense"
ASV598,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV599,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.99,Ascomycota_class_incertae_sedis,0.96,Ascomycota_order_incertae_sedis,0.96,Ascomycota_family_incertae_sedis,0.96,Dendryphion,0.96,,,+,Genus,Dendryphion,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Dendryphion"
ASV6,0,0,0,0,0,0,4584,3846,119,702,0,0,0,0,143,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Cystofilobasidiales,1.00,Mrakiaceae,1.00,Tausonia,1.00,Tausonia_pullulans,1.00,+,Species,Tausonia_pullulans,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Mrakiaceae,g:Tausonia,s:Tausonia_pullulans"
ASV60,0,496,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Sordariales,1.00,Lasiosphaeriaceae,1.00,Podospora,1.00,Podospora_longicollis,1.00,+,Species,Podospora_longicollis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_longicollis"
ASV600,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.94,Tremellales,0.94,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV601,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.94,Sordariomycetes,0.85,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV602,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.80,Diaporthales,0.80,Diaporthaceae,0.80,Diaporthe,0.80,Diaporthe_cf._nobilis,0.80,+,Species,Diaporthe_cf._nobilis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_cf._nobilis"
ASV603,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Strophariaceae,1.00,Stropharia,1.00,Stropharia_aeruginosa,0.83,+,Species,Stropharia_aeruginosa,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Stropharia,s:Stropharia_aeruginosa"
ASV604,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.89,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV605,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV606,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Physalacriaceae,0.99,Armillaria,0.99,,,+,Genus,Armillaria,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria"
ASV607,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,0.98,,,,,+,Family,Tremellaceae,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae"
ASV609,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,0.97,Pezizales,0.97,,,,,,,+,Order,Pezizales,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"
ASV61,0,0,0,0,0,0,0,0,0,504,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,Coprinopsis_stercorea,0.94,+,Species,Coprinopsis_stercorea,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_stercorea"
ASV610,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV611,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.99,Xylariales,0.97,Diatrypaceae,0.91,,,,,+,Family,Diatrypaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae"
ASV612,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Agaricaceae,1.00,Coprinus,1.00,Coprinus_foetidellus,1.00,+,Species,Coprinus_foetidellus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus_foetidellus"
ASV613,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Ganodermataceae,1.00,Ganoderma,1.00,Ganoderma_applanatum,0.97,+,Species,Ganoderma_applanatum,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma,s:Ganoderma_applanatum"
ASV614,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV615,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Filobasidiales,1.00,Piskurozymaceae,1.00,Piskurozyma,1.00,,,-,Genus,Piskurozyma,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Piskurozymaceae,g:Piskurozyma"
ASV616,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Cortinariaceae,0.99,,,,,+,Family,Cortinariaceae,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae"
ASV619,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV62,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV620,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV621,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Geastrales,1.00,,,Sphaerobolus,1.00,Sphaerobolus_ingoldii,1.00,+,Species,Sphaerobolus_ingoldii,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Geastrales,g:Sphaerobolus,s:Sphaerobolus_ingoldii"
ASV622,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,1.00,Cryptococcus,0.99,Cryptococcus_wisconsinensis,0.99,-,Species,Cryptococcus_wisconsinensis,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Cryptococcus,s:Cryptococcus_wisconsinensis"
ASV623,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Helotiales,1.00,,,Pilidium,1.00,Pilidium_acerinum,0.85,+,Species,Pilidium_acerinum,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,g:Pilidium,s:Pilidium_acerinum"
ASV624,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Physalacriaceae,1.00,Armillaria,1.00,,,+,Genus,Armillaria,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria"
ASV625,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,0.99,,,Pseudorobillarda,0.99,,,+,Genus,Pseudorobillarda,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,g:Pseudorobillarda"
ASV626,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,Biscogniauxia,1.00,Biscogniauxia_mediterranea,0.99,+,Species,Biscogniauxia_mediterranea,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Biscogniauxia,s:Biscogniauxia_mediterranea"
ASV627,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Agaricaceae,1.00,Cystolepiota,1.00,Cystolepiota_bucknallii,1.00,+,Species,Cystolepiota_bucknallii,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cystolepiota,s:Cystolepiota_bucknallii"
ASV628,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Ganodermataceae,1.00,Ganoderma,1.00,Ganoderma_applanatum,0.91,+,Species,Ganoderma_applanatum,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Ganodermataceae,g:Ganoderma,s:Ganoderma_applanatum"
ASV629,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.94,Sordariales,0.90,,,,,,,+,Order,Sordariales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales"
ASV63,0,0,0,0,290,13,0,0,0,196,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,,,+,Genus,Coprinopsis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis"
ASV630,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,0.99,Tremellomycetes,0.99,Tremellales,0.99,,,Dioszegia,0.99,Dioszegia_crocea,0.98,+,Species,Dioszegia_crocea,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,g:Dioszegia,s:Dioszegia_crocea"
ASV631,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV632,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV633,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.82,Tremellales,0.80,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV634,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV635,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.89,Pleosporales,0.89,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV636,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariaceae,1.00,Hypoxylon,1.00,Hypoxylon_howeanum,1.00,+,Species,Hypoxylon_howeanum,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariaceae,g:Hypoxylon,s:Hypoxylon_howeanum"
ASV637,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.98,Dothideomycetes,0.91,Pleosporales,0.90,,,,,,,+,Order,Pleosporales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales"
ASV638,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Bulleribasidiaceae,1.00,Vishniacozyma,1.00,Vishniacozyma_carnescens,1.00,-,Species,Vishniacozyma_carnescens,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Bulleribasidiaceae,g:Vishniacozyma,s:Vishniacozyma_carnescens"
ASV639,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Microthyriales,1.00,Leptopeltidaceae,1.00,Dothiopeltis,1.00,Dothiopeltis_n._sp.,1.00,+,Species,Dothiopeltis_n._sp.,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Microthyriales,f:Leptopeltidaceae,g:Dothiopeltis,s:Dothiopeltis_n._sp."
ASV64,293,0,84,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Eurotiales,1.00,Trichocomaceae,1.00,Penicillium,1.00,,,+,Genus,Penicillium,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium"
ASV640,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,0.97,Ascomycota_order_incertae_sedis,0.97,Ascomycota_family_incertae_sedis,0.97,Plectosphaerella,0.97,Plectosphaerella_cucumerina,0.87,+,Species,Plectosphaerella_cucumerina,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Plectosphaerella,s:Plectosphaerella_cucumerina"
ASV641,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Ustilaginomycetes,1.00,Ustilaginales,1.00,,,Farysizyma,1.00,Farysizyma_itapuensis,1.00,+,Species,Farysizyma_itapuensis,"k:Fungi,p:Basidiomycota,c:Ustilaginomycetes,o:Ustilaginales,g:Farysizyma,s:Farysizyma_itapuensis"
ASV642,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV643,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,0.84,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV644,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Fungi,1.00,Mucoromycota,1.00,Mucoromycetes,1.00,Mucorales,1.00,Pilobolaceae,1.00,Pilobolus,1.00,Pilobolus_crystallinus,1.00,+,Species,Pilobolus_crystallinus,"k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus_crystallinus"
ASV645,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Xylariales_incertae_sedis,1.00,Microdochium,1.00,Microdochium_phragmitis,0.99,+,Species,Microdochium_phragmitis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Xylariales_incertae_sedis,g:Microdochium,s:Microdochium_phragmitis"
ASV646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV647,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Agaricaceae,1.00,Cyathus,1.00,Cyathus_striatus,1.00,+,Species,Cyathus_striatus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Cyathus,s:Cyathus_striatus"
